Fiscal_Year,Department,Fund,CATEGORY,Amount,ExpenseRevenue,Fund_Category,ObjectId
2015,Citywide and Community Support,Community Center Fund,Employee Services,109199,E,Enterprise Funds,1351
2015,Citywide and Community Support,Community Center Fund,"Interest, Rents, Concessions",375000,R,Enterprise Funds,1352
2015,Parks & Recreation,Golf Fund,Employee Services,114550,E,Other Governmental Funds,1353
2015,Parks & Recreation,Golf Fund,Miscellaneous Revenue,114351,R,Other Governmental Funds,1354
2015,Parks & Recreation,Golf Fund,Other Services and Supplies,107325,E,Other Governmental Funds,1355
2015,Convention & Cultural Services,Zoo Fund,"Charges, Fees, and Services",50000,R,Other Governmental Funds,1356
2015,Projects,Storm Drainage Fund,Capital Improvements,297288,E,Enterprise Funds,1357
2015,Parks & Recreation,Park Development,Labor/Supply Offset,142600,E,Other Governmental Funds,1358
2015,Parks & Recreation,Park Development,Property,25000,E,Other Governmental Funds,1359
2015,Parks & Recreation,4th R Program,"Charges, Fees, and Services",5291345,R,Other Governmental Funds,1360
2015,Parks & Recreation,4th R Program,Employee Services,4741435,E,Other Governmental Funds,1361
2015,Parks & Recreation,4th R Program,Intergovernmental,623695,R,Other Governmental Funds,1362
2015,Parks & Recreation,4th R Program,Labor/Supply Offset,21000,E,Other Governmental Funds,1363
2015,Parks & Recreation,4th R Program,Miscellaneous Revenue,4000,R,Other Governmental Funds,1364
2015,Parks & Recreation,4th R Program,Other Services and Supplies,934806,E,Other Governmental Funds,1365
2015,Parks & Recreation,4th R Program,Property,39800,E,Other Governmental Funds,1366
2015,Parks & Recreation,4th R Program,Transfers,16000,E,Other Governmental Funds,1367
2015,Community Development,General Fund,"Charges, Fees, and Services",3732139,R,General Fund,1368
2015,Community Development,General Fund,Employee Services,18178605,E,General Fund,1369
2015,Community Development,General Fund,Fines Forfeitures Penalties,2654241,R,General Fund,1370
2015,Community Development,General Fund,Intergovernmental,639800,R,General Fund,1371
2015,Community Development,General Fund,Labor/Supply Offset,-1461709,E,General Fund,1372
2015,Community Development,General Fund,Licenses  Permits,8873845,R,General Fund,1373
2015,Community Development,General Fund,Operating Transfers,432000,E,General Fund,1374
2015,Community Development,General Fund,Other Services and Supplies,3157942,E,General Fund,1375
2015,Community Development,General Fund,Property,207947,E,General Fund,1376
2015,Community Development,Development Services Fund,Operating Transfers,-432000,E,Other Governmental Funds,1377
2015,Community Development,Citywide Lndscpng&Lghting Dist,Labor/Supply Offset,150000,E,Other Governmental Funds,1378
2015,Projects,General Fund,Capital Improvements,5104000,E,General Fund,1379
2015,Projects,Sacto Transp.Sales Tax-Cip.,Capital Improvements,6596046,E,Other Governmental Funds,1380
2015,Projects,Sacto Transp.Sales Tax-Cip.,Capital Improvements,0,R,Other Governmental Funds,1381
2015,Projects,Gas Tax 2106,Capital Improvements,5173030,E,Other Governmental Funds,1382
2015,Projects,Major Street Construction,Capital Improvements,1632428,E,Other Governmental Funds,1383
2015,Projects,Street Cut Fund,Capital Improvements,121972,E,Other Governmental Funds,1384
2015,Projects,Transp Systems Mgmt Fund,Capital Improvements,20000,E,Other Governmental Funds,1385
2015,Projects,Transportation Development,Capital Improvements,339373,E,Other Governmental Funds,1386
2015,Projects,Development Services Fund,Capital Improvements,432000,E,Other Governmental Funds,1387
2015,Projects,New Measure A Construction,Capital Improvements,2801487,E,Other Governmental Funds,1388
2015,Projects,New Measure A Maintenance,Capital Improvements,1566787,E,Other Governmental Funds,1389
2015,Projects,Citywide Lndscpng&Lghting Dist,Capital Improvements,440000,E,Other Governmental Funds,1390
2015,Projects,Quimby Act,Capital Improvements,526073,E,Other Governmental Funds,1391
2015,Projects,Golf Fund,Capital Improvements,15000,E,Other Governmental Funds,1392
2015,Projects,Marina,Capital Improvements,60000,E,Other Governmental Funds,1393
2015,Projects,2006 Cirbs Ser A Cap Proj'S,Capital Improvements,315020,E,Other Governmental Funds,1394
2015,Projects,2006 Cirbs Ser B Cap Proj'S,Capital Improvements,400000,E,Other Governmental Funds,1395
2015,Projects,No Natomas Community Improv,Capital Improvements,11500,E,Other Governmental Funds,1396
2015,Projects,Park Development,Capital Improvements,1248000,E,Other Governmental Funds,1397
2015,Projects,Cip Reimbursable Fund,Capital Improvements,0,E,Other Governmental Funds,1398
2015,Projects,Cip Reimbursable Fund,Capital Improvements,0,R,Other Governmental Funds,1399
2015,Projects,Parking Fund,Capital Improvements,-721430,E,Enterprise Funds,1400
2015,Projects,Water Fund,Capital Improvements,10100758,E,Enterprise Funds,1401
2015,Projects,Wastewater Fund,Capital Improvements,1231998,E,Enterprise Funds,1402
2015,Projects,Solid Waste and Recycling,Capital Improvements,1533387,E,Enterprise Funds,1403
2015,Projects,Community Center Fund,Capital Improvements,1726676,E,Enterprise Funds,1404
2015,Public Works,Street Cut Fund,Licenses  Permits,100000,R,Other Governmental Funds,1405
2015,Citywide and Community Support,Storm Drainage Fund,Contingency,300000,E,Enterprise Funds,1406
2015,Public Works,State Route 275,Labor/Supply Offset,113960,E,Other Governmental Funds,1407
2015,Projects,Fleet Management,Capital Improvements,250000,E,Internal Service Funds,1408
2015,Public Works,Citation I-5 Main Fund,Labor/Supply Offset,25000,E,Other Governmental Funds,1409
2015,Citywide and Community Support,Storm Drainage Fund,Employee Services,447708,E,Enterprise Funds,1410
2015,Convention & Cultural Services,Zoo Fund,Labor/Supply Offset,50000,E,Other Governmental Funds,1411
2015,Convention & Cultural Services,Fairytale Town,"Charges, Fees, and Services",50000,R,Other Governmental Funds,1412
2015,Convention & Cultural Services,Fairytale Town,Labor/Supply Offset,25000,E,Other Governmental Funds,1413
2015,Convention & Cultural Services,Fairytale Town,Other Services and Supplies,25000,E,Other Governmental Funds,1414
2015,Convention & Cultural Services,Community Center Fund,"Charges, Fees, and Services",6798000,R,Enterprise Funds,1415
2015,Convention & Cultural Services,Community Center Fund,Employee Services,6045986,E,Enterprise Funds,1416
2015,Convention & Cultural Services,Community Center Fund,Fines Forfeitures Penalties,3000,R,Enterprise Funds,1417
2015,Convention & Cultural Services,Community Center Fund,"Interest, Rents, Concessions",706000,R,Enterprise Funds,1418
2015,Convention & Cultural Services,Community Center Fund,Intergovernmental,65000,R,Enterprise Funds,1419
2015,Convention & Cultural Services,Community Center Fund,Labor/Supply Offset,1491264,E,Enterprise Funds,1420
2015,Convention & Cultural Services,Community Center Fund,Operating Transfers,1561700,E,Enterprise Funds,1421
2015,Convention & Cultural Services,Community Center Fund,Other Services and Supplies,3582080,E,Enterprise Funds,1422
2015,Convention & Cultural Services,Community Center Fund,Other Taxes,17658000,R,Enterprise Funds,1423
2015,Convention & Cultural Services,Community Center Fund,Property,122000,E,Enterprise Funds,1424
2015,Economic Development,General Fund,"Charges, Fees, and Services",1382251,R,General Fund,1425
2015,Economic Development,General Fund,Employee Services,1529739,E,General Fund,1426
2015,Economic Development,General Fund,Labor/Supply Offset,2856,E,General Fund,1427
2015,Economic Development,General Fund,Other Services and Supplies,1731232,E,General Fund,1428
2015,Economic Development,General Fund,Property,2000,E,General Fund,1429
2015,Parks & Recreation,General Fund,"Charges, Fees, and Services",654637,R,General Fund,1430
2015,Parks & Recreation,General Fund,Employee Services,18649578,E,General Fund,1431
2015,Parks & Recreation,General Fund,Intergovernmental,285206,R,General Fund,1432
2015,Parks & Recreation,General Fund,Labor/Supply Offset,-13509321,E,General Fund,1433
2015,Parks & Recreation,General Fund,Operating Transfers,552702,E,General Fund,1434
2015,Parks & Recreation,General Fund,Other Services and Supplies,9221935,E,General Fund,1435
2015,Parks & Recreation,General Fund,Property,506692,E,General Fund,1436
2015,Parks & Recreation,General Fund,Transfers,-56000,E,General Fund,1437
2015,Parks & Recreation,Laguna Creek Maint District,Labor/Supply Offset,145000,E,Other Governmental Funds,1438
2015,Parks & Recreation,Neighborhood Water Quality Dst,Labor/Supply Offset,30000,E,Other Governmental Funds,1439
2015,Parks & Recreation,N Natomas Lands Cfd 3,Labor/Supply Offset,1437267,E,Other Governmental Funds,1440
2015,Parks & Recreation,Citywide Lndscpng&Lghting Dist,Labor/Supply Offset,3465000,E,Other Governmental Funds,1441
2015,Parks & Recreation,Neighborhood Park Maint CFD,Labor/Supply Offset,1081500,E,Other Governmental Funds,1442
2015,Debt Service,General Fund,Debt Service,24023966,E,General Fund,1443
2015,Parks & Recreation,Start,"Charges, Fees, and Services",80000,R,Other Governmental Funds,1444
2015,Debt Service,Citywide Lndscpng&Lghting Dist,Debt Service,584525,E,Other Governmental Funds,1445
2015,Parks & Recreation,Start,Employee Services,4195813,E,Other Governmental Funds,1446
2015,Debt Service,Golf Fund,Debt Service,1183082,E,Other Governmental Funds,1447
2015,Parks & Recreation,Start,Intergovernmental,4344478,R,Other Governmental Funds,1448
2015,Debt Service,Marina,Debt Service,1239111,E,Other Governmental Funds,1449
2015,Parks & Recreation,Start,Labor/Supply Offset,350,E,Other Governmental Funds,1450
2015,Debt Service,No Natomas Community Improv,Debt Service,2261476,E,Other Governmental Funds,1451
2015,Parks & Recreation,Start,Operating Transfers,-552702,E,Other Governmental Funds,1452
2015,Debt Service,Debt Service - Other City Debt,Debt Service,102599,E,Other Governmental Funds,1453
2015,Parks & Recreation,Start,Other Services and Supplies,733617,E,Other Governmental Funds,1454
2015,Debt Service,Debt Service - Other City Debt,"Interest, Rents, Concessions",20268,R,Other Governmental Funds,1455
2015,Parks & Recreation,Start,Transfers,40000,E,Other Governmental Funds,1456
2015,Debt Service,Debt Service - Other City Debt,Intergovernmental,82331,R,Other Governmental Funds,1457
2015,Parks & Recreation,Ethel Macleod Hart Trust,Other Services and Supplies,270000,E,Other Governmental Funds,1458
2015,Debt Service,Debt Service-93 Series A,Debt Service,0,E,Other Governmental Funds,1459
2015,Parks & Recreation,Special Recreation,"Charges, Fees, and Services",2278179,R,Other Governmental Funds,1460
2015,Debt Service,Debt Service-93 Series B,Debt Service,200000,E,Other Governmental Funds,1461
2015,Parks & Recreation,Special Recreation,Intergovernmental,17500,R,Other Governmental Funds,1462
2015,Debt Service,Kings-Arco Arena Acquisition,Debt Service,5599302,E,Other Governmental Funds,1463
2015,Parks & Recreation,Special Recreation,Labor/Supply Offset,2324075,E,Other Governmental Funds,1464
2015,Debt Service,Kings-Arco Arena Acquisition,"Interest, Rents, Concessions",5599302,R,Other Governmental Funds,1465
2015,Debt Service,Debt Service-CFD#2 Lease,Debt Service,0,E,Other Governmental Funds,1466
2015,Debt Service,2002 Cap Inpr Bds Debt Service,Debt Service,96326,E,Other Governmental Funds,1467
2015,Debt Service,2002 Cap Inpr Bds Debt Service,Intergovernmental,96326,R,Other Governmental Funds,1468
2015,Debt Service,Debt Service - 2003 Cirbs,Debt Service,0,E,Other Governmental Funds,1469
2015,Debt Service,2005 Refunding Revenue Bonds,Debt Service,3579913,E,Other Governmental Funds,1470
2015,Debt Service,2005 Refunding Revenue Bonds,Intergovernmental,3579913,R,Other Governmental Funds,1471
2015,Debt Service,2006 Cirbs Ser A (Crcip),Debt Service,2189063,E,Other Governmental Funds,1472
2015,Debt Service,2006 Cirbs Ser A (Crcip),Intergovernmental,613875,R,Other Governmental Funds,1473
2015,Debt Service,2006 Cirbs Ser A (Crcip),Miscellaneous Revenue,1575188,R,Other Governmental Funds,1474
2015,Debt Service,2006 Cirbs Ser B (Crcip),Debt Service,1433244,E,Other Governmental Funds,1475
2015,Debt Service,2006 Cirbs Ser B (Crcip),Intergovernmental,1121244,R,Other Governmental Funds,1476
2015,Debt Service,2006 Cirbs Ser C,Debt Service,0,E,Other Governmental Funds,1477
2015,Debt Service,2006 Cirbs Ser D,Debt Service,0,E,Other Governmental Funds,1478
2015,Debt Service,2006 Cirbs (Refunding) Ser E,Debt Service,104466,E,Other Governmental Funds,1479
2015,Debt Service,2006 Cirbs (Refunding) Ser E,Intergovernmental,104466,R,Other Governmental Funds,1480
2015,Debt Service,Parking Fund,Debt Service,5873561,E,Enterprise Funds,1481
2015,Debt Service,Water Fund,Debt Service,27133193,E,Enterprise Funds,1482
2015,Debt Service,Wastewater Fund,Debt Service,2327370,E,Enterprise Funds,1483
2015,Debt Service,Solid Waste and Recycling,Debt Service,4125649,E,Enterprise Funds,1484
2015,Debt Service,Community Center Fund,Debt Service,8206163,E,Enterprise Funds,1485
2015,Debt Service,Storm Drainage Fund,Debt Service,3661412,E,Enterprise Funds,1486
2015,Debt Service,4th R Program,Debt Service,20000,E,Other Governmental Funds,1487
2015,Debt Service,Water Revenue Bonds Ser. 2013,Debt Service,0,E,Enterprise Funds,1488
2015,Debt Service,Wastewater Revenue Bonds 2013,Debt Service,0,E,Other Governmental Funds,1489
2015,Debt Service,Fleet Management,Debt Service,95184,E,Internal Service Funds,1490
2015,Citywide and Community Support,General Fund,"Charges, Fees, and Services",6710216,R,General Fund,1491
2015,Citywide and Community Support,General Fund,Contingency,1000000,E,General Fund,1492
2015,Citywide and Community Support,General Fund,Contributions from Other Funds,27299300,R,General Fund,1493
2015,Citywide and Community Support,General Fund,Employee Services,21281046,E,General Fund,1494
2015,Citywide and Community Support,General Fund,"Interest, Rents, Concessions",425000,R,General Fund,1495
2015,Citywide and Community Support,General Fund,Intergovernmental,2129023,R,General Fund,1496
2015,Citywide and Community Support,General Fund,Labor/Supply Offset,-3489228,E,General Fund,1497
2015,Citywide and Community Support,General Fund,Licenses  Permits,1293551,R,General Fund,1498
2015,Citywide and Community Support,General Fund,Other Services and Supplies,32040601,E,General Fund,1499
2015,Citywide and Community Support,General Fund,Other Taxes,21704747,R,General Fund,1500
2015,Citywide and Community Support,General Fund,Property,322910,E,General Fund,1501
2015,Public Works,New Measure A Maintenance,Labor/Supply Offset,7834214,E,Other Governmental Funds,1502
2015,Citywide and Community Support,Storm Drainage Fund,"Interest, Rents, Concessions",422000,R,Enterprise Funds,1503
2015,Parks & Recreation,Special Recreation,Licenses  Permits,19500,R,Other Governmental Funds,1504
2015,Parks & Recreation,Special Recreation,Miscellaneous Revenue,12500,R,Other Governmental Funds,1505
2015,Parks & Recreation,William Land Park Fund,"Charges, Fees, and Services",91000,R,Other Governmental Funds,1506
2015,Parks & Recreation,William Land Park Fund,Labor/Supply Offset,139000,E,Other Governmental Funds,1507
2015,Parks & Recreation,Quimby Act,Other Services and Supplies,10000,E,Other Governmental Funds,1508
2015,Parks & Recreation,Golf Fund,"Charges, Fees, and Services",1365460,R,Other Governmental Funds,1509
2015,Citywide and Community Support,4th R Program,Employee Services,21000,E,Other Governmental Funds,1510
2015,Public Works,Power Inn Rd Md 2003-01,Labor/Supply Offset,9000,E,Other Governmental Funds,1511
2015,Public Works,Neighborhood Lighting Dist,Labor/Supply Offset,31962,E,Other Governmental Funds,1512
2015,Public Works,Northside Subdiv Maint Dist,Labor/Supply Offset,4639,E,Other Governmental Funds,1513
2015,Public Works,Subdiv Lndscpng Maint Dist,Labor/Supply Offset,255050,E,Other Governmental Funds,1514
2015,Public Works,Laguna Creek Maint District,Labor/Supply Offset,45063,E,Other Governmental Funds,1515
2015,Public Works,12th Street Maint Benefit Area,Labor/Supply Offset,10358,E,Other Governmental Funds,1516
2015,Public Works,Neighborhood Water Quality Dst,Labor/Supply Offset,21291,E,Other Governmental Funds,1517
2015,Public Works,N Nat Lndscp 99-02,Labor/Supply Offset,358231,E,Other Governmental Funds,1518
2015,Public Works,Willowcreek Lndscpng Cfd,Labor/Supply Offset,85000,E,Other Governmental Funds,1519
2015,Public Works,N Natomas Lands Cfd 3,Labor/Supply Offset,446000,E,Other Governmental Funds,1520
2015,Public Works,Village Garden N.-Mtce Dist #1,Labor/Supply Offset,24822,E,Other Governmental Funds,1521
2015,Public Works,Citywide Lndscpng&Lghting Dist,Labor/Supply Offset,11123489,E,Other Governmental Funds,1522
2015,Public Works,Del Paso Nuevo Landscaping CFD,Labor/Supply Offset,13620,E,Other Governmental Funds,1523
2015,Public Works,William Land Park Fund,Labor/Supply Offset,20000,E,Other Governmental Funds,1524
2015,Public Works,Marina,"Charges, Fees, and Services",210500,R,Other Governmental Funds,1525
2015,Public Works,Marina,Employee Services,427043,E,Other Governmental Funds,1526
2015,Public Works,Marina,Intergovernmental,18000,R,Other Governmental Funds,1527
2015,Public Works,Marina,Labor/Supply Offset,3876,E,Other Governmental Funds,1528
2015,Public Works,Marina,Licenses  Permits,1069575,R,Other Governmental Funds,1529
2015,Public Works,Marina,Other Services and Supplies,262883,E,Other Governmental Funds,1530
2015,Public Works,Marina,Property,1000,E,Other Governmental Funds,1531
2015,Public Works,Parking Fund,"Charges, Fees, and Services",16389313,R,Enterprise Funds,1532
2015,Public Works,Parking Fund,Employee Services,4396114,E,Enterprise Funds,1533
2015,Public Works,Parking Fund,"Interest, Rents, Concessions",894320,R,Enterprise Funds,1534
2015,Public Works,Parking Fund,Labor/Supply Offset,1271224,E,Enterprise Funds,1535
2015,Public Works,Parking Fund,Operating Transfers,1882100,E,Enterprise Funds,1536
2015,Public Works,Parking Fund,Other Services and Supplies,4830284,E,Enterprise Funds,1537
2015,Public Works,Parking Fund,Property,20097,E,Enterprise Funds,1538
2015,Public Works,Storm Drainage Fund,Labor/Supply Offset,111000,E,Enterprise Funds,1539
2015,Convention & Cultural Services,General Fund,"Charges, Fees, and Services",253439,R,General Fund,1540
2015,Convention & Cultural Services,General Fund,Employee Services,2733270,E,General Fund,1541
2015,Convention & Cultural Services,General Fund,"Interest, Rents, Concessions",240000,R,General Fund,1542
2015,Convention & Cultural Services,General Fund,Intergovernmental,507409,R,General Fund,1543
2015,Convention & Cultural Services,General Fund,Labor/Supply Offset,-664472,E,General Fund,1544
2015,Convention & Cultural Services,General Fund,Licenses  Permits,10500,R,General Fund,1545
2015,Convention & Cultural Services,General Fund,Other Services and Supplies,2501900,E,General Fund,1546
2015,Convention & Cultural Services,General Fund,Property,2500,E,General Fund,1547
2015,Convention & Cultural Services,Old Sacto Maint Dist,Labor/Supply Offset,66961,E,Other Governmental Funds,1548
2015,Convention & Cultural Services,Old Sac Market,"Charges, Fees, and Services",60000,R,Other Governmental Funds,1549
2015,Convention & Cultural Services,Old Sac Market,Other Services and Supplies,54000,E,Other Governmental Funds,1550
2015,Convention & Cultural Services,H Street Theater Fund,Intergovernmental,30000,R,Other Governmental Funds,1551
2015,Convention & Cultural Services,H Street Theater Fund,Miscellaneous Revenue,15000,R,Other Governmental Funds,1552
2015,Convention & Cultural Services,H Street Theater Fund,Other Services and Supplies,25000,E,Other Governmental Funds,1553
2015,Convention & Cultural Services,H Street Theater Fund,Property,20000,E,Other Governmental Funds,1554
2015,Convention & Cultural Services,Crocker Master Tr-General,"Charges, Fees, and Services",210000,R,Other Governmental Funds,1555
2015,Citywide and Community Support,Fleet Management,Employee Services,165700,E,Internal Service Funds,1556
2015,Citywide and Community Support,Risk Management,Employee Services,14000,E,Internal Service Funds,1557
2015,Citywide and Community Support,Worker's Compensation Fund,Employee Services,15500,E,Internal Service Funds,1558
2015,Citywide and Community Support,Worker's Compensation Fund,"Interest, Rents, Concessions",1200000,R,Internal Service Funds,1559
2015,Citywide and Community Support,Cty/Cnty Office-Water Planning,Employee Services,465661,E,Other Governmental Funds,1560
2015,Citywide and Community Support,Cty/Cnty Office-Water Planning,Intergovernmental,653598,R,Other Governmental Funds,1561
2015,Citywide and Community Support,Cty/Cnty Office-Water Planning,Operating Transfers,-264362,E,Other Governmental Funds,1562
2015,Citywide and Community Support,Cty/Cnty Office-Water Planning,Other Services and Supplies,749699,E,Other Governmental Funds,1563
2015,Citywide and Community Support,Cty/Cnty Office-Water Planning,Property,5000,E,Other Governmental Funds,1564
2015,Citywide and Community Support,Habitat Management Element,Intergovernmental,399501,R,Other Governmental Funds,1565
2015,Citywide and Community Support,Habitat Management Element,Operating Transfers,-199751,E,Other Governmental Funds,1566
2015,Citywide and Community Support,Habitat Management Element,Other Services and Supplies,1499252,E,Other Governmental Funds,1567
2015,Non Appropriated,Interdepartmental Service Fund,Labor/Supply Offset,-14873700,E,General Fund,1568
2015,Projects,Federal Capital Grant,Capital Improvements,3258000,E,Other Governmental Funds,1593
2015,Citywide and Community Support,General Fund,Other Sources (Uses),-295000,E,General Fund,1594
2015,Citywide and Community Support,Community Center Fund,Other Sources (Uses),-250000,E,Enterprise Funds,1595
2015,Citywide and Community Support,Fleet Management,Other Sources (Uses),3492393,E,Internal Service Funds,1596
2015,Citywide and Community Support,Risk Management,Other Sources (Uses),989979,E,Internal Service Funds,1597
2015,Citywide and Community Support,Federal Capital Grant,Other Sources (Uses),3257904,E,Other Governmental Funds,1598
2015,Citywide and Community Support,Sacto Transp.Sales Tax-Cip.,Other Sources (Uses),6596046,E,Other Governmental Funds,1599
